category	author	title	type	collection	year	course
Required	"[{:given=>""Hartman""}]"	Saidiya.“So Many Dungeons.” Chapter 6 in Lose Your Mother: A Journey Along the Atlantic Slave Route			2008	1586
Required	"[{:family=>""Khabeer"", :given=>""Su’ad Abdul""}]"	Citizens and Suspects: Race	article-journal	Transforming Anthropology	2017	1586
Required	"[{:family=>""Jacobsen-Bia"", :given=>""Kristina""}]"	Radmilla’s Voice: Music Genre	article-journal	Cultural Anthropology	2014	1586
Required	"[{:family=>""Chin"", :given=>""Elizabeth""}]"	The Entries: My Grandmother’s Rings.” Chapter 2 in My Life with Things: The Consumer Diaries			2016	1586
Required		NPR Code Switch: In Search of Puerto Rican Identity in Small-Town America	article-journal	National Public Radio	2017-03-01	1586
Required	"[{:family=>""Jusionyte"", :given=>""Ieva""}]"	Called to ‘Ankle Alley’: Tactical Infrastructure	article-journal	American Anthropologist	2018	1586
Required		Op-Docs: 4.1 Miles	article-journal	New York Times	2016-09-28	1586
Required	"[{:family=>""Coleman"", :given=>""Gabriella""}]"	From Internet Farming to Weapons of the Geek	article-journal	Current Anthropology	2017	1586
Required	"[{:family=>""Elisha"", :given=>""Omri""}]"	Faith Beyond Belief: Evangelical Protestant Conceptions of Faith and the Resonance of Anti-humanism	article-journal	Social Analysis	2008	1586
Required	"[{:family=>""Bernstein"", :given=>""Anya""}]"	Freeze	article-journal	American Ethnologist	2015	1586
Required	"[{:family=>""Valentine"", :given=>""David""}]"	Exit Strategy: Profit	article-journal	Anthropological Quarterly	2012	1586
Required	"[{:family=>""Hamdy"", :given=>""Sherine""}, {:family=>""Nye"", :given=>""Coleman""}]"	Creative Collaborations: The Making of ‘Lissa (Still Time): A Graphic Medical Ethnography of Friendship	article-journal	Loss	2016	1586
Required	"[{:family=>""Aveni"", :given=>""Anthony""}]"	Colossal Celestial Spectacles	chapter	Chapter 1 in In the Shadow of the Moon: The Science	2017	1586
Required	"[{:family=>""Aveni"", :given=>""Anthony""}]"	Watching People Watching Eclipses	chapter	Chapter 2 in In the Shadow of the Moon: The Science	2017	1586
Required	"[{:family=>""Rubin"", :given=>""Caroline""}]"	Writing Against MIT Culture			2008	1586
Optional	"[{:family=>""Bonilla"", :given=>""Yarimar""}]"	How Puerto Ricans Fit into An Increasingly Anti-Immigrant U.S			2018-01-19	1586
Optional	"[{:family=>""Jusionyte"", :given=>""Ieva""}]"	Op-Ed: Fractures	article-journal	Los Angeles Times	2019-02-17	1586
Optional	"[{:family=>""Duhigg"", :given=>""Charles""}]"	Wealthy	article-journal	New York Times Magazine	2019-02-21	1586
Optional	"[{:family=>""Pinsker"", :given=>""Joe""}]"	The ‘Hidden Mechanisms’ That Help Those Born Rich to Excel in Elite Jobs	article-journal	The Atlantic	2019-02-26	1586
Optional	"[{:family=>""Desai"", :given=>""Saahil""}]"	The First Reparations Attempt at an American College Comes From Its Students	article-journal	The Atlantic	2019-04-18	1586
Optional	"[{:family=>""Beck"", :given=>""Julie""}]"	Crossing the Border to Hang Out With Your Friend	article-journal	The Atlantic	2019-04-05	1586
Required	"[{:family=>""Wolf"", :given=>""Christa""}]"	Accident: A Day’s News			2001	1627
Required	"[{:family=>""Puig"", :given=>""Manuel""}]"	Kiss of the Spider Woman			1991	1627
Required	"[{:given=>""Anonymous""}]"	Lazarillo de Tormes and The Swindler: Two Spanish Picaresque Novels			2003	1627
Required	"[{:family=>""Fuentes"", :given=>""Carlos Aura""}]"				1977	1627
Required	"[{:family=>""Laclos"", :given=>""Choderlos"", :particle=>""de""}, {:given=>""Pierre""}]"	Les Liaisons Dangereuses			1999	1627
Required	"[{:family=>""Dostoyevsky"", :given=>""Fyodor""}]"	Notes from Underground			1994	1627
Required	"[{:family=>""Calvino"", :given=>""Italo""}]"	Cosmicomics			1976	1627
Required	"[{:family=>""Gaite"", :given=>""Martin""}, {:given=>""Carmen""}]"	The Back Room			2000	1627
Required	"[{:family=>""Kafka"", :given=>""Franz""}]"	The Metamorphosis			1972	1627
Required	"[{:family=>""Zola"", :given=>""Émile""}]"	Therese Raquin			1962	1627
Required	"[{:family=>""Assis"", :given=>""Machado"", :particle=>""de""}, {:given=>""Joaquim""}]"	Dom Casmurro			1998	1627
Required	"[{:family=>""Abu-Lughod"", :given=>""Lila""}]"	Writing against Culture	chapter	Chapter 8 in Recapturing Anthropology: Working in the Present	1991	1626
Required	"[{:family=>""Mullings"", :given=>""Leith""}]"	Interrogating Racism: Toward an Antiracist Anthropology	article-journal	Annual Review of Anthropology	2005	1626
Required	"[{:family=>""Low"", :given=>""Setha M.""}, {:family=>""Merry"", :given=>""Sally Engle""}]"	Engaged Anthropology: Diversity and Dilemmas	article-journal	Current Anthropology	2008	1626
Required		Justice and Reparations	chapter	Chapter 12 in The Handbook of Reparations	2006	1626
Required	"[{:family=>""Shillington"", :given=>""Kevin""}]"	The Nineteenth Century	chapter	Section 7 in History of Africa		1626
Required	"[{:family=>""Shillington"", :given=>""Kevin""}]"	The Impact and Nature of Colonial Rule	chapter	Section 9 in History of Africa		1626
Required	"[{:family=>""Scott"", :given=>""David""}]"	Preface: Debt	article-journal	Small Axe	2014	1626
Required	"[{:family=>""Ekechi"", :given=>""Felix""}]"	The Consolidation of European Rule	chapter	Africa	2001	1626
Required	"[{:family=>""Oyebade"", :given=>""Adebayo""}]"	Colonial Political Systems	chapter	Africa	2001	1626
Required	"[{:family=>""Lazreg"", :given=>""Marnia""}]"	Introduction.” In Torture and the Twilight of Empire: From Algiers to Baghdad			2016	1626
Required	"[{:family=>""Fanon"", :given=>""Frantz""}]"	On Violence.” Chapter 1 in The Wretched of the Earth. Translated from the French by Richard Philcox			2021	1626
Required	"[{:family=>""Kaleck"", :given=>""Wolfgang""}]"	On Double Standards and Emerging European Custom on Accountability for Colonial Crimes	chapter	Chapter 1 in Colonial Wrongs and Access to International Law	2020	1626
Required	"[{:family=>""Serumaga"", :given=>""Mary""}]"	A Call for Reparations for Slavery and Colonisation			2016	1626
Required	"[{:family=>""Lu"", :given=>""Catherine""}]"	Colonialism as Structural Injustice: Historical Responsibility and Contemporary Redress	article-journal	Journal of Political Philosophy	2011	1626
Required	"[{:family=>""Newton"", :given=>""Melanie J.""}]"	Introduction: On History and Justice	article-journal	Small Axe	2014	1626
Required	"[{:family=>""Méténier"", :given=>""Clémentine""}]"	Colonial Crimes: World Map of Justice Initiatives			2021-06-17	1626
Required	"[{:family=>""Panchasi"", :given=>""Roxanne""}]"	‘No Hiroshima in Africa’: The Algerian War and the Question of French Nuclear Tests in the Sahara	article-journal	History of the Present	2019	1626
Required	"[{:family=>""Löytömäki"", :given=>""Stiina""}]"	The Law and Collective Memory of Colonialism: France and the Case of ‘Belated’ Transitional Justice	article-journal	International Journal of Transitional Justice	2013	1626
Required	"[{:family=>""Merry"", :given=>""Sally Engle""}]"	Human Rights Law and the Demonization of Culture (And Anthropology Along the Way	article-journal	PoLar: Political and Legal Anthropology Review	2003	1626
Required	"[{:family=>""James"", :given=>""Erica Caple""}]"	The Political Economy of ‘Trauma’ in Haiti in the Democratic Era of Insecurity	article-journal	Culture	2004	1626
Required	"[{:family=>""Petryna"", :given=>""Adriana""}]"	Nuclear Payouts: Knowledge and Compensation in the Chernobyl Aftermath	article-journal	Anthropology Now	2009	1626
Required	"[{:family=>""Darity"", :given=>""William"", :suffix=>""Jr""}]"	Forty Acres and a Mule in the 21st Century	article-journal	Social Science Quarterly	2008	1626
Required		The Mau Mau Settlement: Setting the Record Straight	article-journal	June	2013	1626
Required	"[{:family=>""Fraiture"", :given=>""Pierre-Philippe""}]"	Belgium and Its Colonies: Introduction	chapter	A Historical Companion to Postcolonial Literatures: Continental Europe and its Empires	2011	1626
Required	"[{:family=>""Council"", :given=>""Human Rights""}]"	Visit to Belgium: Report of the Working Group of Experts on People of African Descent			2019-08-14	1626
Required	"[{:family=>""Demart"", :given=>""Sarah""}]"	Congolese Migration to Belgium and Postcolonial Perspectives	article-journal	African Diaspora	2013	1626
Required	"[{:family=>""Merwe"", :particle=>""van der""}, {:family=>""Hugo""}, {:family=>""Lykes"", :given=>""M.Brinton""}]"	Racism and Transitional Justice	article-journal	International Journal of Transitional Justice	2020	1626
Required	"[{:family=>""Hall"", :given=>""Stuart""}]"	Cultural Identity and Diaspora	chapter	Identity: Community	1990	1626
Required	"[{:family=>""Gregoire"", :given=>""Nicole""}]"	Identity Politics	article-journal	African Diaspora	2010	1626
Required	"[{:family=>""El-Tayeb"", :given=>""Fatima""}]"	‘The Birth of a European Public’: Migration	article-journal	American Quarterly	2008	1626
Required	"[{:family=>""Small"", :given=>""Stephen""}]"	Theorizing Visibility and Vulnerability in Black Europe and the African Diaspora	article-journal	Ethnic and Racial Studies	2018	1626
Required	"[{:family=>""Otele"", :given=>""Olivette""}]"	Identity and Liberation: African Europeans Today	chapter	Chapter 7 in African Europeans: An Untold History	2021	1626
Required	"[{:family=>""Mulings"", :given=>""Leith""}]"	Race and Globalization	article-journal	Souls	2004	1626
Required	"[{:family=>""Keaton"", :given=>""Tricia Danielle""}]"	‘Black (American) Paris’ and the French Outer-Cities: The Race Question and Questioning Solidarity	chapter	Chapter 6 in Black Europe and the African Diaspora	2009	1626
Required	"[{:family=>""Gallois"", :given=>""William""}]"	Violence in Algeria	article-journal	A History of Violence in the Early Algerian Colony	2013	1626
Required	"[{:family=>""McDougall"", :given=>""James""}]"	Martyrdom and Destiny: The Inscription and Imagination of Algerian History	chapter	Chapter 2 in Memory and Violence in the Middle East and North Africa	2006	1626
Required	"[{:family=>""Méheut"", :given=>""Constant""}]"	Report Aims at ‘Reconciling’ France and Algeria	article-journal	New York Times	2021-01-20	1626
Required		Made in Algeria: Genealogy of a Territory” online exhibit				1626
Required	"[{:family=>""Drif"", :given=>""Zora""}]"	Excerpts from Inside the Battle of Algiers: Memoir of a Woman Freedom Fighter			2017	1626
Required	"[{:family=>""Lazreg"", :given=>""Marnia""}]"	Algeria as Template: Torture and Counter-Insurgency War	article-journal	Global Dialogue (Online	2010	1626
Required	"[{:family=>""Bonilla"", :given=>""Yarimar""}]"	Unsettling Sovereignty	article-journal	Cultural Anthropology	2017	1626
Required	"[{:family=>""Merry"", :given=>""Sally Engle""}]"	Anthropology and International Law	article-journal	Annual Review of Anthropology	2006	1626
Required	"[{:family=>""Pillai"", :given=>""Priya""}]"	Truth Commissions and Colonial Atrocities: Moving the Needle Further Towards State Responsibility?			2019-04-27	1626
Required	"[{:family=>""Arnould"", :given=>""Valerie""}]"	Regionalisation of Transitional Justice Frameworks in Africa and Europe	article-journal	December		1626
Required	"[{:family=>""Humphrey"", :given=>""Michael""}]"	Reentering Histories of Past Imperial Violence: Kenya	chapter	Chapter 10 in Decolonization	2020	1626
Required	"[{:family=>""Appiah"", :given=>""Juliana""}, {:family=>""Yeboah"", :given=>""Roland Mireku""}, {:others=>true}]"	Architecture of Denial: Imperial Violence	article-journal	African Journal of Legal Studies	2021	1626
Required	"[{:family=>""Fassin"", :given=>""Didier""}, {:family=>""D’Halluin"", :given=>""Estelle""}]"	The Truth from the Body: Medical Certificates as Ultimate Evidence for Asylum Seekers	article-journal	American Anthropologist	2005	1626
Required	"[{:family=>""Malkki"", :given=>""Liisa""}]"	Commentary: The Politics of Trauma and Asylum: Universals and Their Effects	article-journal	Ethos	2007	1626
Required	"[{:family=>""Cole"", :given=>""Jennifer""}]"	The Work of Memory in Madagascar	article-journal	American Ethnologist	1998	1626
Required	"[{:family=>""Stolcke"", :given=>""Verena""}]"	Talking Culture: New Boundaries	article-journal	Current Anthropology	1995	1626
Required	"[{:family=>""Covington"", :given=>""Dennis""}]"	Salvation on Sand Mountain			1996	1587
Required	"[{:family=>""Braude"", :given=>""Ann""}]"	Radical Spirits			2001	1587
Required	"[{:family=>""Levack"", :given=>""Brian""}]"	The Witch Hunt in Early Modern Europe			1995	1587
Required	"[{:family=>""Boyer"", :given=>""P.""}, {:family=>""Nissenbaum"", :given=>""S.""}]"	Salem Posessed: The Social Origins of Witchcraft			1974	1587
Required	"[{:family=>""Slyomovich"", :given=>""Susan""}]"	Ritual Grievance: the Language of Woman?	article-journal	Woman and Performance	1990	1587
Required	"[{:family=>""Ong"", :given=>""Aihwa""}]"	The Production of Possession: Spirits and the Multinational Corporation in Malaysia	article-journal	American Ethnologist	1987	1587
Required	"[{:family=>""Christian"", :given=>""William""}]"	Visionaries: The Spanish Republic in the Reign of Christ			1999	1587
Required	"[{:family=>""Briggs"", :given=>""Robin""}]"	Witches and Neighbors: The Social and Cultural Context of European Witchcraft			1998	1587
Required	"[{:family=>""Willis"", :given=>""Deborah""}]"	Malevolent Nurture			1995	1587
Required	"[{:family=>""Rosenthal"", :given=>""Bernard""}]"	Salem Story			1995	1587
Required	"[{:family=>""Karlsen"", :given=>""Carol""}]"	The Devil in the Shape of a Woman			1998	1587
Required	"[{:family=>""Showalter"", :given=>""Elaine""}]"	Hystories			1998	1587
Required	"[{:family=>""Acocella"", :given=>""Joan""}]"	The Politics of Hysteria	article-journal	The New Yorker	1998-04-06	1587
Required	"[{:family=>""Grann"", :given=>""David""}]"	Stalking Dr. Steere Over Lyme Disease	article-journal	The NY Times	2001-06-17	1587
Required	"[{:family=>""Loftus"", :given=>""Elizabeth""}, {:family=>""Ketcham"", :given=>""Katherine""}]"	The Myth of Repressed Memory: False Memories and Allegations of Sexual Abuse			1996	1587
Required	"[{:family=>""Ofshe"", :given=>""Richard""}, {:family=>""Watters"", :given=>""Ethan""}]"	Making Monsters			1996	1587
Optional		Articles on Witchcraft	article-journal	Witch-hunting in Early Modern Europe: General Studies		1587
Optional		New Perspectives on Witchcraft	article-journal	Magic		1587
Required		The “Racial” Economy of Science: Toward a Democratic Future			1993	1593
Required	"[{:family=>""Kevles"", :given=>""Daniel J.""}]"	The Name of Eugenics: Genetics and the Uses of Human Heredity			1986	1593
Optional	"[{:family=>""Shah"", :given=>""Nayan""}]"	Contagious Divides: Epidemics and Race in San Francisco’s Chinatown			2001	1593
Optional	"[{:family=>""Crosby"", :given=>""Alfred W.""}]"	Ecological Imperialism: The Biological Expansion of Europe			1986	1593
Optional	"[{:family=>""Hasian"", :given=>""Marouf Arif"", :suffix=>""Jr""}]"	Race and African American Interpretations of Eugenics	chapter	The Rhetoric of Eugenics in Anglo-American Thought	1996	1593
Optional	"[{:family=>""Hudson"", :given=>""Nicholas""}]"	From ‘Nation’ to ‘Race’: The Origin of Racial Classification	article-journal	Eighteenth Century Studies	1996	1593
Optional	"[{:family=>""Eglash"", :given=>""Ron""}]"	Introduction	chapter	Appropriating Technology: Vernacular Science and Social Power		1593
Optional	"[{:family=>""Graves"", :given=>""Joseph""}]"	The Emperor’s New Clothes: Biological Theories of Race at the Millennium			2001	1593
Optional	"[{:family=>""Wailoo"", :given=>""Keith""}]"	Drawing Blood: Technology and Disease Identity in Twentieth-Century America			1997	1593
Required	"[{:family=>""Gould"", :given=>""Stephen Jay""}]"	Why We Should Not Name Human Races - A Biological View	chapter	Ever Since Darwin: Reflections in Natural History	1977	1593
Required	"[{:family=>""Gould"", :given=>""Stephen Jay""}]"	Human Equality Is a Contingent Fact of History	chapter	The Flamingo’s Smile: Reflections in Natural History	1985	1593
Required	"[{:family=>""Marks"", :given=>""Jonathan""}]"	Racial and Racist Anthropology	chapter	Human Biodiversity: Genes	1995	1593
Required	"[{:family=>""Omi"", :given=>""Michael""}, {:family=>""Winant"", :given=>""Howard""}]"	Racial Formation	chapter	Racial Formation in the United States: From the 1960s to the 1990s	1994	1593
Required	"[{:family=>""Bowker"", :given=>""Geoffrey C.""}, {:family=>""Star"", :given=>""Susan Leigh""}]"	The Case of Race Classification and Reclassification under Apartheid	chapter	Sorting Things Out: Classification and Its Consequences	1999	1593
