category	author	title	type	collection	year	course
Optional	"[{:family=>""Autor"", :given=>""David""}]"	Why Do Temporary Help Firms Provide Free General Skills Training?	article-journal	Quarterly Journal of Economics	2001	1052
Optional	"[{:family=>""Brüderl"", :given=>""Josef""}, {:family=>""Diekmann"", :given=>""Andreas""}, {:family=>""Preisendörfer"", :given=>""Peter""}]"	Patterns of Intraorganizational Mobility: Tournament Models	article-journal	Social Science Research	1991	1052
Optional	"[{:family=>""Chiappori"", :given=>""Pierre-André""}, {:family=>""Salanié"", :given=>""Bernard""}, {:family=>""Valentin"", :given=>""Julie""}]"	Early Starters versus Late Beginners	article-journal	Journal of Political Economy	1999	1052
Optional	"[{:family=>""Lazear"", :given=>""Edward""}, {:family=>""Oyer"", :given=>""Paul""}]"	Personnel Economics	chapter	The Handbook of Organizational Economics		1052
Optional	"[{:family=>""Hayes"", :given=>""Rachel""}, {:family=>""Schaefer"", :given=>""Scott""}]"	Implicit Contracts and the Explanatory Power of Top Executive Compensation for Future Performance	article-journal	RAND Journal of Economics	2000	1052
Optional	"[{:family=>""Larkin"", :given=>""Ian""}]"	The Cost of High-Powered Incentives: Employee Gaming in Enterprise Software Sales	manuscript		2007	1052
Optional	"[{:family=>""Baker"", :given=>""George""}]"	Incentive Contracts and Performance Measurement	article-journal	Journal of Political Economy	1992	1052
Optional	"[{:family=>""Baker"", :given=>""George""}]"	Distortion and Risk in Optimal Incentive Contracts	article-journal	Journal of Human Resources	2002	1052
Optional	"[{:family=>""Lazear"", :given=>""Edward""}]"	Performance Pay and Productivity	article-journal	American Economic Review	2000	1052
Optional	"[{:family=>""Baron"", :given=>""James""}, {:family=>""Kreps"", :given=>""David""}]"	Employment as an Economic and a Social Relationship	chapter	The Handbook of Organizational Economics		1052
Optional	"[{:family=>""Gil"", :given=>""Ricard""}, {:family=>""Marion"", :given=>""Justin""}]"	The Role of Repeated Interactions	manuscript		2009	1052
Optional	"[{:family=>""Lafontaine"", :given=>""Francine""}, {:family=>""Slade"", :given=>""Margaret""}]"	Inter-Firm Contracts: Evidence	chapter	The Handbook of Organizational Economics		1052
Optional	"[{:family=>""Elfenbein"", :given=>""Daniel""}, {:family=>""Lerner"", :given=>""Josh""}]"	Ownership and Control Rights in Internet Portal Alliances	article-journal	RAND Journal of Economics	2003	1052
Optional	"[{:family=>""McMillan"", :given=>""John""}, {:family=>""Woodruff"", :given=>""Christopher""}]"	Dispute Prevention Without Courts in Vietnam	article-journal	Journal of Law	1999	1052
Optional	"[{:family=>""Malcomson"", :given=>""James""}]"	Relational Incentive Contracts	chapter	The Handbook of Organizational Economics		1052
Optional	"[{:family=>""Macaulay"", :given=>""Stewart""}]"	Non Contractual Relations in Business: A Preliminary Study	article-journal	American Sociological Review	1963	1052
Optional	"[{:family=>""Macneil"", :given=>""Ian""}]"	Contracts: Adjustments of Long-term Economic Relations Under Classical	article-journal	Northwestern University Law Review	1978	1052
Optional	"[{:family=>""Klein"", :given=>""Benjamin""}, {:family=>""Murphy"", :given=>""Kevin M.""}]"	Vertical Restraints as Contract Enforcement Mechanisms	article-journal	Journal of Law and Economics	1988	1052
Optional	"[{:family=>""Klein"", :given=>""Benjamin""}, {:family=>""Murphy"", :given=>""Kevin M.""}]"	Vertical Integration as a Self-Enforcing Contractual Arrangement	article-journal	American Economic Review	1997	1052
Optional	"[{:family=>""Klein"", :given=>""Benjamin""}]"	The Role of Incomplete Contracts in Self-Enforcing Relationships	article-journal	Revue D’Économie Industrielle	2000	1052
Optional	"[{:family=>""Azoulay"", :given=>""Pierre""}]"	Capturing Knowledge Within and Across Firm Boundaries: Evidence from Clinical Development	article-journal	American Economic Review	2004	1052
Optional	"[{:family=>""Forbes"", :given=>""Silke""}, {:family=>""Lederman"", :given=>""Mara""}]"	Adaptation and Vertical Integration in the Airline Industry	manuscript		2008	1052
Optional	"[{:family=>""Forbes"", :given=>""Silke""}, {:family=>""Lederman"", :given=>""Mara""}]"	Does Vertical Integration Affect Firm Performance? Evidence from the Airline Industry	manuscript		2008	1052
Optional	"[{:family=>""Bresnahan"", :given=>""Timothy""}, {:family=>""Levin"", :given=>""Jonathan""}]"	Vertical Integration and Market Structure	chapter	The Handbook of Organizational Economics	2009	1052
Optional	"[{:family=>""Aghion"", :given=>""Philippe""}, {:family=>""Tirole"", :given=>""Jean""}]"	On the Management of Innovation	article-journal	Quarterly Journal of Economics	1994	1052
Optional	"[{:family=>""Baker"", :given=>""George""}, {:family=>""Hubbard"", :given=>""Thomas""}]"	Make Versus Buy in Trucking: Asset Ownership	article-journal	American Economic Review	2003	1052
Optional	"[{:family=>""Tadelis"", :given=>""Steven""}, {:family=>""Williamson"", :given=>""Oliver""}]"	Transaction Cost Economics	chapter	The Handbook of Organizational Economics		1052
Optional	"[{:family=>""Segal"", :given=>""Ilya""}, {:family=>""Whinston"", :given=>""Michael""}]"	Property Rights	chapter	The Handbook of Organizational Economics		1052
Optional	"[{:family=>""Williamson"", :given=>""Oliver""}]"	Markets and Hierarchies: Analysis and Antitrust Implications			1983	1052
Optional	"[{:family=>""Hart"", :given=>""Oliver""}, {:family=>""Moore"", :given=>""John""}]"	Contracts as Reference Points	article-journal	Quarterly Journal of Economics	2008	1052
Optional	"[{:family=>""Hart"", :given=>""Oliver""}, {:family=>""Holmstrom"", :given=>""Bengt""}]"	A Theory of Firm Scope	article-journal	National Bureau of Economic Research Working Paper	2008-12	1052
Optional	"[{:family=>""Holmstrom"", :given=>""Bengt""}, {:family=>""Milgrom"", :given=>""Paul""}]"	The Firm as an Incentive System	article-journal	American Economic Review	1994	1052
Optional	"[{:family=>""Hart"", :given=>""Oliver""}]"	Firms			1995	1052
Optional	"[{:family=>""Whinston"", :given=>""Michael""}]"	On the Transaction Cost Determinants of Vertical Integration	article-journal	Journal of Law Economics and Organizations	2003	1052
Optional	"[{:family=>""Macher"", :given=>""Jeffrey""}, {:family=>""Richman"", :given=>""Barak""}]"	Transaction Cost Economics: An Assessment of Empirical Research in the Social Sciences	article-journal	Business and Politics	2008	1052
Optional	"[{:family=>""Williamson"", :given=>""Oliver""}]"	Transaction Cost Economics: The Governance of Contractual Relations	article-journal	Journal of Law and Economics	1979	1052
Optional	"[{:family=>""Baker"", :given=>""George""}]"	Clinical Papers in Organizational Economics	chapter	The Handbook of Organizational Economics		1052
Required	"[{:family=>""Allen"", :given=>""Thomas J.""}]"	Managing the Flow of Technology			1984	1244
Required	"[{:family=>""Allen"", :given=>""T.J.""}, {:family=>""Hyman"", :given=>""D.B.""}, {:family=>""Pinckney"", :given=>""D.L.""}]"	Transferring Technology to the Small Firm: A Study of Technology Transfer in Three Countries	article-journal	Research Policy	1983	1244
Required	"[{:family=>""O’Shea"", :given=>""R.P.""}, {:family=>""Allen"", :given=>""T.J.""}, {:family=>""Chevalier"", :given=>""A.""}, {:family=>""Roche"", :given=>""F.""}]"	Entrepreneurial Orientation	article-journal	Research Policy	2006	1244
Required	"[{:family=>""Stokes"", :given=>""Donald E.""}]"	Pasteur’s Quadrant: Basic Science and Technological Innovation			1997	1244
Required	"[{:family=>""Allen"", :given=>""Thomas J.""}]"	Distinguishing Engineers from Scientists	chapter	The Human Side of Managing Technological Innovation	2003	1244
Required	"[{:family=>""Allen"", :given=>""Thomas J.""}, {:family=>""Katz"", :given=>""Ralph""}]"	The Dual Ladder: Motivational Solution or Managerial Delusion?	article-journal	R&D Management	1986	1244
Required	"[{:family=>""Allen"", :given=>""Thomas J.""}, {:family=>""Henn"", :given=>""Gunter""}]"	The Organization and Architecture of Innovation: Managing the Flow of Technology			2006	1244
Required	"[{:family=>""Katz"", :given=>""Ralph""}, {:family=>""Allen"", :given=>""Thomas J.""}]"	Investigating the Not Invented Here (NIH) Syndrome: A Look at the Performance	article-journal	R&D Management	1982	1244
Required	"[{:family=>""Hansen"", :given=>""Morten T.""}, {:family=>""Mors"", :given=>""Marie Louise""}, {:family=>""Løvås"", :given=>""Bjørn""}]"	Knowledge Sharing in Organizations: Multiple Networks	article-journal	Academy of Management Journal	2005	1244
Required	"[{:family=>""Vischer"", :given=>""Jacqueline""}]"	Will This Open Space Work?	article-journal	Harvard Business Review	1999-05	1246
Required	"[{:family=>""Allen"", :given=>""Thomas""}]"	Architecture and Communication Among Product Development Engineers	chapter	MIT Sloan School of Management Working Paper	1997	1246
Required	"[{:family=>""Berger"", :given=>""Warren""}]"	Lost in Space	article-journal	Wired	1999-02	1246
Required	"[{:family=>""Gladwell"", :given=>""Malcolm""}]"	Designs for Working	article-journal	The New Yorker	2000-12-11	1246
Required	"[{:family=>""Henn"", :given=>""Gunter""}, {:family=>""Meyhofer"", :given=>""Dirk""}]"	Architecture of Knowledge	book		2003	1246
Required	"[{:family=>""Chusid"", :given=>""Michael""}]"	Public Musings on Acoustical Privacy	article-journal	Architectural Record	2001-09	1246
Required	"[{:family=>""Duffy"", :given=>""Francis""}]"	The New Office	book		1997	1246
Required	"[{:family=>""Rubinstein"", :given=>""A.""}]"	Perfect Equilibrium in a Bargaining Model	article-journal	Econometrica	1982	1044
Required	"[{:family=>""Binmore"", :given=>""Ken""}]"	Perfect Equilibria in Bargaining Models	chapter	The Economics of Bargaining	1987	1044
Required	"[{:family=>""Merlo"", :given=>""A.""}, {:family=>""Wilson"", :given=>""C.""}]"	A Stochastic Model of Sequential Bargaining with Complete Information	article-journal	Econometrica	1995	1044
Required	"[{:family=>""Bulow"", :given=>""J.""}, {:family=>""Rogoff"", :given=>""K.""}]"	A constant recontracting model of sovereign debt	article-journal	Journal of Political Economy	1989	1044
Required	"[{:family=>""Baron"", :given=>""D.""}, {:family=>""Ferejohn"", :given=>""J.""}]"	Bargaining in legislatures	article-journal	American Political Science Review	1989	1044
Required	"[{:family=>""Merlo"", :given=>""A.""}]"	Bargaining over Governments in a Stochastic Environment	article-journal	Journal of Political Economy	1997-02	1044
Required	"[{:family=>""Diermeier"", :given=>""D.""}, {:family=>""Eraslan"", :given=>""H.""}, {:family=>""Merlo"", :given=>""A.""}]"	A Structural Model of Government Formation	article-journal	Econometrica	2003	1044
Required	"[{:family=>""Perry"", :given=>""M.""}, {:family=>""Samuelson"", :given=>""L.""}]"	Open vs. Closed Door Negotiations	article-journal	RAND Journal of Economics	1994	1044
Required	"[{:family=>""Cai"", :given=>""H.""}]"	Bargaining on behalf of a constituency	article-journal	Journal of Economic Theory	2000	1044
Required	"[{:family=>""Stole"", :given=>""L.""}, {:family=>""Zwiebel"", :given=>""J.""}]"	Intra-Firm Bargaining under Non-Binding Contracts	article-journal	The Review of Economic Studies	1996	1044
Required	"[{:family=>""Yildiz"", :given=>""M.""}]"	Walrasian bargaining	article-journal	Games and Economic Behavior	2003	1044
Required	"[{:family=>""Davila"", :given=>""J.""}, {:family=>""Eeckhout"", :given=>""J.""}]"	Competitive Bargaining Equilibrium			2004	1044
Required	"[{:family=>""Li"", :given=>""D.""}]"	Bargaining with History-Dependent Preferences	paper-conference	Econometric Society 2004 North American Summer Meetings 516		1044
Required	"[{:family=>""Tyson"", :given=>""C.""}]"	Iterative Dominance and Sequential Bargaining			2004	1044
Required	"[{:family=>""Hart"", :given=>""O.""}, {:family=>""Moore"", :given=>""J.H.""}]"	Agreeing Now to Agree Later: Contracts that Rule Out but do not Rule In	chapter	STICERD - Theoretical Economics Paper Series /2004/472	2004	1044
Required	"[{:family=>""Bernheim"", :given=>""B.""}, {:family=>""Rangel"", :given=>""A.""}, {:family=>""Rayo"", :given=>""L.""}]"	The Power of the Last Word in Legislative Policy Making	article-journal	Econometrica	2004	1044
Required	"[{:family=>""on"", :given=>""Based""}, {:family=>""Kennan"", :given=>""J.""}, {:family=>""Wilson"", :given=>""R.""}]"	Bargaining with private information	article-journal	Journal of Economic Literature	1993	1044
Required	"[{:family=>""Admati"", :given=>""A.""}, {:family=>""Perry"", :given=>""M.""}]"	Strategic delay in bargaining	article-journal	Review of Economic Studies	1987	1044
Required	"[{:family=>""Gul"", :given=>""F.""}, {:family=>""Sonnenchein"", :given=>""H.""}, {:family=>""Wilson"", :given=>""R.""}]"	Foundations of dynamic monopoly and the Coase conjecture	article-journal	Journal of Economic Theory	1986	1044
Required	"[{:family=>""Cramton"", :given=>""P.""}]"	Bargaining with incomplete information: an infinite horizon model with two sided asymmetric information	article-journal	Review of Economic Studies	1984	1044
Required	"[{:family=>""Cramton"", :given=>""P.""}]"	Strategic delay in bargaining with two-sided uncertainty	article-journal	Review of Economic Studies	1992	1044
Required	"[{:family=>""Abreu"", :given=>""D.""}, {:family=>""Gul"", :given=>""F.""}]"	Bargaining and Reputation	article-journal	Econometrica	2000	1044
Required	"[{:family=>""Feinberg"", :given=>""Y.""}, {:family=>""Skrzypacz"", :given=>""A.""}]"	Uncertainty about uncertainty and delay in bargaining	article-journal	Econometrica	2005	1044
Required	"[{:family=>""Spier"", :given=>""K.""}]"	The Dynamics of Pretrial Negotiation	article-journal	Review of Economic Studies	1992	1044
Required	"[{:family=>""Gul"", :given=>""F.""}]"	Unobservable Investment and the Hold-Up Problem	article-journal	Econometrica	2001	1044
Required	"[{:family=>""Heifetz"", :given=>""A.""}, {:family=>""Segev"", :given=>""E.""}]"	Escalation and delay in long international conflicts	book		2002	1044
Required	"[{:family=>""Cramton"", :given=>""P.""}, {:family=>""Tracy"", :given=>""J.""}]"	Strikes and holdouts in wage bargaining: Theory and data	article-journal	American Economic Review	1992-03	1044
Required	"[{:family=>""Roth"", :given=>""A.""}, {:family=>""Murnighan"", :given=>""J.""}, {:family=>""Schoumaker"", :given=>""F.""}]"	The Deadline Effect in Bargaining: Some Experimental Evidence	article-journal	American Economic Review	1988	1044
Required	"[{:family=>""Yildiz"", :given=>""M.""}]"	Bargaining without a common prior - An immediate agreement theorem	article-journal	Econometrica	2003	1044
Required	"[{:family=>""Yildiz"", :given=>""M.""}]"	Waiting to persuade	article-journal	Quarterly Journal of Economics	2004	1044
Required	"[{:family=>""Ali"", :given=>""S.Nageeb""}]"	Multilateral Bargaining with Subjective Biases: Waiting To Settle	article-journal	Journal of Economic Theory	2005-04-04	1044
Required	"[{:family=>""Watanabe"", :given=>""Yasutora""}]"	Learning and bargaining in dispute resolution: Theory and evidence from medical malpractice litigation			2005	1044
Required	"[{:family=>""Carlsson"", :given=>""Hans""}, {:family=>""Damme"", :given=>""Eric"", :particle=>""van""}]"	Global Games and Equilibrium Selection	article-journal	Econometrica	1993	1044
Required	"[{:family=>""Frankel"", :given=>""D.""}, {:family=>""Morris"", :given=>""S.""}, {:family=>""Pauzner"", :given=>""A.""}]"	Equilibrium selection in global games with strategic complementarities	article-journal	Journal of Economic Theory	2003	1044
