category	reading	course
Required	Gomez-Ibanez, Jose, William B. Tye, and Clifford Winston, eds. Essays in Transportation Economics and Policy: A Handbook in Honor of John R. Meyer. Washington, DC: Brookings Institution Press, 1999. ISBN: 9780815731818.	25
Required	Cascetta, Ennio. Transportation Systems Analysis: Models and Applications. 2nd ed. New York, NY: Springer, forthcoming in 2009. ISBN: 9780387758565.	25
Required	Meyer, Michael, and Eric Miller. Urban Transportation Planning. New York, NY: McGraw-Hill, 2000. ISBN: 9780072423327. 	25
Required	Rye, T., and Nigel H. M. Wilson. “The Urban Bus Situation in the UK: Recent Developments and a Case Study of Edinburgh.” Paper presented at TRAIL Seminar on Competition, Public Transport and Service Innovations, March 2002, TU Delft, The Netherlands.	25
Required	Guo, Zhan, and Nigel H. M. Wilson. “Assessment of the Transfer Penalty for Transit Trips: A GIS-Based Disaggregate Modeling Approach.” Transportation Research Record 1872 (2004): 10-18.	25
Required	Meersman, Hilde, and Eddy Van de Voorde. “Dynamic Ports Within a Globalised World.” In 17th International ITF/OECD Symposium on Transport Economics and Policy: Benefitting from Globalisation: Transport Sector Contribution and Policy Challenges. Paris, France: OECD Publishing, 2008, pp. 321-346. ISBN: 9789282101681.	25
Required	Van de Voorde, Eddy. “What Future the Maritime Sector?” Research in Transportation Economics 13 (2005): 253-277.	25
Required	Bowman, J. L., Gopinath, D., and Moshe Ben-Akiva. “Estimating the Probability Distribution of a Travel Demand Forecast.” Working Paper, Department of Civil and Environmental Engineering, Massachusetts Institute of Technology, 2002.	25
Required	Lam, T. C., and Kenneth Small. “The Value of Time and Reliability: Measurement from a Value Pricing Experiment.” Transportation Research Part E 37, no. 3 (2001): 231-251.	25
Required	Smith, Barry, et al. “Yield Management at American Airlines.” Interfaces 22, no. 1 (1992): 8-31.	25
Required	Barnhart, Cynthia, et al. “Applications of Operations Research in the Air Transport Industry.” Transportation Science 37, no. 4 (2003): 368-391.	25
Required	Boyd, E. Andrew, and Royce Kallesen. “The Science of Revenue Management when Passengers Purchase the Lowest Available Fare.” Journal of Revenue and Pricing Management 3, no. 2 (2004): 171-177.	25
Required	Wachs, Martin. “Improving Efficiency and Equity in Transportation Finance.” Washington, DC: The Brookings Institution, 2003.	25
Required	“Surface Transportation: Many Factors Affect Investment Decisions.” Washington, DC: U.S. General Accounting Office, 2004. 	25
Required	“Cities on the Move: A World Bank Urban Transport Strategy Review.” Washington, DC: World Bank Publications, 2002, pp. 5-77. ISBN: 9780821351482.	25
Required	Srinivasan, Karthik K., P. V. Lakshmi Bhargav, Gitakrishnan Ramadurai, Vidhya Muthuram, and Sumeeta Srinivasan. “Determinants of Changes in Mobility and Travel Patterns in Developing Countries: Case Study of Chennai, India.” Transportation Research Record 2038 (2008): 42-52.	25
Required	Murphy, Sean. “Big Dig Pushes Bottlenecks Outward.” Boston Globe, November 16, 2008.	25
Optional	Heaver, T., Hilde Meersman, and Eddy Van de Voorde. “Co-operation and Competition in Internal Container Transport.” Maritime Policy and Management 28, no. 3 (2001): 293-305.	25
Optional	Meersman, Hilde. “Port Investments in an Uncertain Environment.” Research in Transportation Economics 13, no. 1 (2005): 279-298.	25
Optional	Meersman, Hilde, and Eddy Van de Voorde. “Competition and Ownership: Transferability of Experiences from Maritime Transport to Land-Based Modes.” Chapter 15 in Competition and Ownership in Land Passenger Transport: Selected papers from the 9th International Conference. New York, NY: Elsevier Science, 2007. ISBN: 9780080450957.	25
Optional	Ben-Akiva, M., D. Bolduc, and M. Bradley. “Estimation of Travel Choice Models with Randomly Distributed Value of Time.” Transportation Research Record 1413 (1993): 88-97.	25
Optional	Gopinath, D. A., and Moshe Ben-Akiva. “Estimation of Randomly Distributed Value of Time.” Working Paper, Department of Civil and Environmental Engineering, Massachusetts Institute of Technology, 1997.	25
Optional	Kriger, David, Suzette Shiu, and Sasha Naylor. “National Cooperative Highway Research Program Synthesis 364: Estimating Toll Road Demand and Revenue.” Washington, DC: Transportation Research Board, 2006.	25
Optional	Rye, T., and Nigel H. M. Wilson. “The Urban Bus Situation in the UK: Recent Developments and a Case Study of Edinburgh.” Paper presented at TRAIL Seminar on Competition, Public Transport and Service Innovations, March 2002, TU Delft, The Netherlands.	25
Optional	Nicholson, Walter, and Christopher Snyder. Microeconomic Theory: Basic Principles and Extensions. 10th ed. New York, NY: South-Western College Publishing, 2007. ISBN: 9780324421620. Read Parts I, II, and IV.	25
Optional	Larsen, Richard, and Morris Marx. An Introduction to Mathematical Statistics and its Applications. 4th ed. Upper Saddle River, NJ: Prentice Hall, 2005. ISBN: 9780131867932. Read Chapters 1-6 and 11.	25
Optional	DeGroot, Morris, and Mark Schervish. Probability and Statistics. 3rd ed. Boston, MA: Addison Wesley, 2006. ISBN: 9781428813809.	25
Optional	Pindyck, Robert, and Daniel Rubinfeld. Econometric Models and Economic Forecasts. 4th ed. New York, NY: McGraw-Hill, 1997. ISBN: 9780079132925.	25
Optional	Greene, William. Econometric Analysis. 5th ed. Upper Saddle River, NJ: Prentice Hall, 2002. ISBN: 9780130661890. Read Chapters 1, 2, and 6.	25
Required	Woud, Hans Klein, and Douwe Stapersma. Design of Propulsion and Electric Power Generation Systems. London, UK: IMarEST, (Institute of Marine Engineering, Science and Technology), 2002. ISBN: 9781902536477.	130
Optional	Lewis, Edward V. “Resistance and Propulsion.” Principles of Naval Architecture. Vol. II. Jersey City, NJ: Society of Naval Architects and Marine Engineers, 1988. ISBN: 9780939773008.	130
Optional	Van Wylen, Gordon J., and Richard E. Sonntag. Fundamentals of Classical Thermodynamics. New York, NY: Wiley, 1973. ISBN: 9780471041887.	130
Optional	Specter, Michael. “The Last Drop.” The New Yorker, October 23, 2006.	124
Optional	Executive Summary, “Water for People, Water for Life.” 1st United Nations World Water Development Report, March 22, 2003.	124
Optional	Kemsley, Jyllian. “Treating Sewage for Drinking Water.” Chemical and Engineering News 86 (January 2008): 71-73.	124
Optional	Halford, Bethany. “Side Effects.” Chemical and Engineering News 86 (February 2008): 13-17.	124
Optional	Gardner-Outlaw, Tom, and Robert Engelman. “Sustaining Water, Easing Scarcity: A Second Update.” Population Action International, May 1997.	124
Optional	Barrionuevo, Alexei. “Chilean Town Withers in Free Market for Water.” New York Times, March 14, 2009.	124
Optional	“Guidelines for Drinking-Water Quality: Vol. 1, Recommendations.” 3rd ed. World Health Organization, 2008. ISBN: 9789241546966.	124
Optional	“National Primary Drinking Water Regulations.” U.S. Environmental Protection Agency, May 2009. EPA 816-F-09-004.	124
Optional	Reynolds, T. D., and P. A. Richards. “Water Quality.” In Unit Operations and Processes in Environmental Engineering. Boston, MA: PWS Publishing, 1995, pp. 78-91. ISBN: 9780534948849.	124
Optional	“Desalination for Safe Water Supply: Guidance for the Health and Environmental Aspects Applicable to Desalination.” World Health Organization, 2007.	124
Optional	Hooley, J. P., G. A. Pittner, and Z. Amjad. “The Importance of Water Analysis for Reverse Osmosis Design and Operation.” Chapter 5 in Amjad, Zahid. Reverse Osmosis. New York, NY: Van Nostrand Rheinhold, 1993. ISBN: 9780442239640.	124
Optional	Miller, James E. “Review of Water Resources and Desalination Technologies.” Sandia National Labs (March 2003): SAND 2003-0800.	124
Optional	Pitzer, Kenneth S., J. Christopher Peiper, and R. H. Busey. “Thermodynamic Properties of Aqueous Sodium Chloride Solutions.” Journal of Physical Chemical Reference Data 13 (1984): 1-102.	124
Optional	Bromley, L. A., et al. “Thermodynamic Properties of Sea Salt Solutions.” American Institute of Chemical Engineers Journal 20 (March 1974): 326-335.	124
Optional	ASTM Standard D1141, 1998 (2008), “Standard for Practice for the Preparation of Substitute Ocean Water.” West Conshohocken, PA: ASTM International, 2008. DOI: 10.1520/D1141-98R08.	124
Optional	Stewart, Robert H. “Definition of Salinity.” Section 6.1 in Introduction to Physical Oceanography. Texas A & M University, 2008.	124
Optional	Sharqawy, M. H., J. H. Lienhard V, and S. M. Zubair. “The Thermophysical Properties of Seawater: A Review of Existing Correlations and Data.” Desalination and Water Treatment, 2010 (forthcoming).	124
Optional	Fritzmann, C., et al. “State-of-the-Art Reverse Osmosis Desalination.” Desalination 216 (October 2007): 1-76.	124
Optional	Sauvet-Guichon, Bruno. “Ashkelon Desalination Plant – A Successful Challenge.” Desalination 203 (February 2007): 75-81.	124
Optional	Probstein, Ronald F. “Reverse Osmosis and Mixed Heterogeneous Reactions.” Section 4.4 in Physicochemical Hydrodynamics. Hoboken, NJ: Wiley-Interscience, 2003. ISBN: 9780471458302.	124
Optional	Yasuda, H., and C. E. Lamaze. “Salt Rejection by Polymer Membranes in Reverse Osmosis. I. Nonionic Polymers.” Journal of Polymer Science: Part A-2 9 (1971): 1537-1551.	124
Optional	Paul, D. R. “The Role of Membrane Pressure in Reverse Osmosis.” Journal of Applied Polymer Science 16 (1972): 771-782.	124
Optional	———. “Reformulation of the Solution-Diffusion Theory of Reverse Osmosis.” Journal of Membrane Science 241 (October 2004): 371-386.	124
Optional	Cath, Tzahi Y., Amy E. Childress, and Menachem Elimelech. “Forward Osmosis: Principles, Applications, and Recent Developments.” Journal of Membrane Science 281 (2006): 70-87.	124
Optional	Hilal, N., et al. “A Comprehensive Review of Nanofiltration Membranes.” Desalination 170 (2004): 281-308.	124
Optional	Asatekin, Ayse, et al. “Antifouling Nanofiltration Membranes for Membrane Bioreactors from Self-Assembling Graft Copolymers.” Journal of Membrane Science 285 (2006): 81-89.	124
Optional	Asatekin, Ayse, and Anne M. Mayes. “Amphiphilic Graft Copolymers for Nanofiltration Membranes with Tunable Pore Size.” MRS, Fall 2006.	124
Optional	Strathmann, Heiner. “Electromembrane Processes: State-of-the-Art Processes and Recent Developments.” European Desalination Society, 2007.	124
Optional	Probstein, Ronald F. “The Electrolytic Cell”, “Electrodialysis,” and “Ion Exchange.” Sections 6.1-6.3 in Physicochemical Hydrodynamics. Hoboken, NJ: Wiley-Interscience, 2003. ISBN: 9780471458302.	124
Optional	Strathmann, Heiner. “The Ion-Exchange Equilibrium and the Donnan Potential,” and “The Electrochemical Equilibrium.” Sections 3.1.2 and 3.1.3, Chapter 2 in Ion-Exchange Membrane Separation Processes. Boston, MA: Elsevier, 2004. ISBN: 9780444502360.	124
Optional	Hasson, David. “Scale Formation and Prevention.” In Galde, Heike, and Joachim Ulrich. Scaling in Seawater Desalination: Is Molecular Modeling the Tool to Overcome the Problem? Lutherstadt Wittenburg, Germany: ESF Exploratory Workshop, April 2001, pp. 49-68.	124
Optional	Flemming, Hans-Curt, et al. “Effects and Extent of Biofilm Accumulation in Membrane Systems.” Chapter 5 in Geesey, Gill G., Zbigniew Lewandowski, and Hans-Curt Flemming. Biofouling and Biocorrosion in Industrial Water Systems. Boca Raton, FL: Lewis Publishers, 1994. ISBN: 9780873719285.	124
Optional	El-Sayed, Y. M., and R. S. Silver. “Fundamentals of Distillation.” Chapter 2 in Spielger, K. S., and A. D. K. Laird. Principles of Desalination. 2nd ed., Part A. New York, NY: Academic Press, 1980. ISBN: 9780126567014.	124
Optional	Wade, Neil M. “Distillation Plant Development and Cost Update.” Desalination 136 (2001): 3-12.	124
Optional	Ophir, A., and F. Lokiec. “Advanced MED Process for Most Economical Seawater Desalination.” Desalination 182 (2005): 187-198.	124
Optional	El-Dessouky, H., and H. Ettouney. “Flash Desalination Processes.” Section 3.22 in Heat Exchanger Design Handbook. Edited by Hewitt, G. F. New York, NY: Begell House, 2002. ISBN: 9781567001815.	124
Optional	Kahraman, Nafiz, et al. “Exergy Analysis of a Combined RO, NF, and EDR Desalination Plant.” Desalination 171 (2004): 217-232.	124
Optional	Spiegler, K. S., and Y. M. El-Sayed. “The Energetics of Desalination Processes.” Desalination 134 (2001): 109-128.	124
Optional	Hammer, M. J., and M. J. Hammer. “Water Treatment.” Chapter 7 in Water and Wastewater Technology. Upper Saddle River, NJ: Pearson/Prentice Hall, 2007. ISBN: 9780131745421.	124
Optional	Harleman, D. R. F., and S. Murcott. “An Innovative Approach to Urban Wastewater Treatment in the Developing World.” Water21: Magazine of the International Water Association (June 2001): 1-13.	124
Optional	Ujang, Z., and M. Henze. “Sustainable Sanitation for Developing Countries.” Chapter 1 in Municipal Wastewater Management in Developing Countries: Principles and Engineering. London, England: IWA Publishing, 2006. ISBN: 9781843390305.	124
Optional	Trieb, Franz, et al. “AQUA-CSP: Concentrating Solar Power for Seawater Desalination.” Stuttgart, Germany: DLR, November 2007.	124
Optional	Narayan, G. P., M. H. Sharqawy, E. K. Summers, J. H. Lienhard V, S. M. Zubair, and M. A. Antar. “The Potential of Solar-driven Humidification-dehumidification Desalination for Small-scale Decentralized Water Production.” Renewable and Sustainable Energy Reviews (2009). DOI:10.1016/j.rser.2009.11.014.	124
Optional	Fath, Hassan E. S, et al. “PV and Thermally Driven Small-Scale, Stand-Alone Solar Desalination Systems With Very Low Maintenance Needs.” Desalination 225 (2008): 58-69.	124
Optional	Alarcón-Padilla, Diego-Cesar, et al. “First Experimental Results of a New Hybrid Solar/Gas Multi-Effect Distillation System: The AQUASOL Project.” Desalination 220 (2008): 619-625.	124
Optional	Ettouney, H., and L. Rizzuti. “Solar Desalination: A Challenge for Sustainable Fresh Water in the 21st Century.” Chapter 1 in Rizzuti, Lucio, Hisham M. Ettouney, and Andrea Cipollina. Solar Desalination for the 21st Century: A Review of Modern Technologies and Researches on Desalination Coupled to Renewable Energies. Dordrecht, The Netherlands: Springer, 2007. ISBN: 9781402055065.	124
Optional	Koschikowski, Joachim, Marcel Weighaus, and Matthias Rommel. “Solar Thermal-Driven Desalination Plants Based on Membrane Distillation.” Desalination 256 (2003): 295-304.	124
Required	Specter, Michael. “The Last Drop.” The New Yorker, October 23, 2006.	124
Required	Executive Summary, “Water for People, Water for Life.” 1st United Nations World Water Development Report, March 22, 2003.	124
Required	Reynolds, T. D., and P. A. Richards. “Water Quality.” In Unit Operations and Processes in Environmental Engineering. Boston, MA: PWS Publishing, 1995, pp. 78-91. ISBN: 9780534948849.	124
Required	Stewart, Robert H. “Definition of Salinity.” Section 6.1 in Introduction to Physical Oceanography. Texas A & M University, 2008.	124
Required	ASTM Standard D1141 1998 (2008). “Standard for Practice for the Preparation of Substitute Ocean Water.” West Conshohocken, PA: ASTM International, 2008. DOI: 10.1520/D1141-98R08.	124
Required	Dean, Cornelia. “Rising Acidity is Threatening Food Web of Oceans, Science Panel Says.” New York Times, January 30, 2009.	124
Required	Fritzmann, C., et al. “State-of-the-Art Reverse Osmosis Desalination.” Desalination 216 (October 2007): 1-76.	124
